2018-05-20 00:00:03,25,3947
2018-05-20 12:00:03,25,3947
2018-05-20 18:00:02,25,3981
2018-05-21 00:00:04,25,3981
2018-05-21 12:00:03,25,3981
2018-05-21 18:00:05,25,4006
2018-05-22 00:00:03,26,4006
2018-05-22 12:00:05,26,4006
2018-05-23 00:00:03,26,4025
2018-05-23 12:00:03,26,4025
2018-05-24 00:00:03,26,4033
2018-05-24 12:00:08,26,4033
2018-05-25 00:00:03,26,4088
2018-05-25 12:00:03,26,4088
2018-05-26 00:00:02,26,4143
2018-05-26 18:00:03,26,4179
2018-05-27 00:00:02,26,4179
2018-05-27 18:00:03,26,4179
2018-05-28 00:00:03,26,4195
2018-05-28 12:00:04,26,4195
2018-05-29 12:00:10,26,4249
2018-05-29 18:00:02,26,4310
2018-05-30 00:00:03,26,4310

2019-06-11 15:00:02,134,47191
2019-06-11 16:00:01,134,47191
2019-06-12 11:00:02,135,47430
2019-06-12 12:00:03,135,47430
2019-06-12 16:00:03,135,47430
2019-06-12 20:00:02,135,47775
2019-06-12 21:00:01,135,47775
2019-06-12 22:00:30,135,47775
2019-06-12 23:00:01,135,47775
2019-06-13 00:00:02,135,47775
2019-06-13 01:00:01,135,47775
2019-06-13 10:00:02,136,47775
2019-06-13 11:00:02,136,47775
2019-06-13 12:00:03,136,47775
2019-06-13 13:00:02,136,47775
2019-06-13 14:00:02,136,47775
2019-06-13 15:00:01,136,47775
2019-06-13 16:00:02,136,47775
2019-06-13 17:00:01,136,47775
2019-06-13 18:00:01,136,47775
2019-06-14 07:00:01,136,48060
2019-06-14 10:00:01,137,48060
2019-06-14 11:00:02,137,48060
2019-06-14 12:00:01,137,48060
2019-06-15 13:00:02,138,48364
2019-06-16 18:00:01,140,48514
2019-06-16 22:00:02,140,48552
2019-06-17 12:00:01,139,48552
2019-06-17 14:00:01,139,48552
2019-06-17 15:00:01,139,48552
2019-06-17 16:00:03,139,48552
2019-06-17 17:00:01,139,48552
2019-06-17 22:00:01,139,48730
2019-06-17 23:00:01,139,48730
2019-06-18 11:00:02,139,48730
2019-06-18 12:00:00,139,48730
2019-06-18 13:00:02,139,48730
2019-06-18 14:00:01,139,48730
2019-06-18 15:00:03,139,48730
2019-06-18 16:00:01,139,48730
2019-06-18 17:00:02,139,48730
2019-06-18 18:00:01,139,48730
2019-06-18 22:00:01,139,49006
2019-06-18 23:00:02,139,49006
2019-06-19 00:00:02,139,49006
2019-06-19 10:00:02,139,49006
2019-06-19 11:00:02,139,49006
2019-06-19 12:00:01,139,49006
2019-06-19 13:00:01,139,49006
2019-06-19 14:00:02,139,49006
2019-06-19 15:00:01,139,49006
2019-06-20 12:05:00,140,49228
2019-06-20 14:00:01,140,49228
2019-06-20 15:00:01,140,49228
2019-06-20 16:00:02,140,49228
2019-06-20 17:00:03,140,49228
2019-06-21 13:00:02,140,49506
2019-06-21 14:00:04,140,49506
2019-06-21 15:02:10,140,49506
2019-06-21 16:00:02,140,49506
2019-06-21 17:00:01,140,49506
2019-06-21 18:04:39,140,49506
2019-06-21 19:00:01,140,49506
2019-06-21 20:00:02,140,49706
2019-06-22 13:00:01,140,49706
2019-06-22 18:00:01,140,49706
2019-06-24 11:00:03,141,49896
2019-06-24 12:00:01,142,49896
2019-06-24 13:00:02,142,49896
2019-06-24 14:00:02,142,49896
2019-06-24 15:00:01,142,49896
2019-06-24 17:00:01,142,49896
2019-06-24 21:00:01,142,49944
2019-06-24 22:00:02,142,49944
2019-06-25 09:00:12,142,49944
2019-06-25 10:00:02,142,49944
2019-06-25 11:00:04,142,49944
2019-06-25 12:00:02,142,49944
2019-06-25 13:00:01,142,49944
2019-06-25 15:00:02,142,49944
2019-06-25 16:00:03,142,49944
2019-06-25 18:00:01,142,49944
2019-06-26 09:00:00,142,50114
2019-06-26 10:00:02,142,50114
2019-06-26 11:00:04,142,50114
2019-06-26 13:00:02,142,50114
2019-06-26 14:00:01,142,50114
2019-06-26 15:00:02,142,50114
2019-06-26 16:00:02,142,50114
2019-06-26 17:00:01,142,50114
2019-06-26 21:00:01,142,50338
2019-06-26 22:00:01,142,50338
2019-06-27 14:00:06,142,50338
2019-06-27 15:03:45,142,50338
2019-06-27 16:00:03,142,50338
2019-06-27 17:00:01,142,50338
2019-06-27 18:00:01,142,50338
2019-06-28 14:00:01,142,50488
2019-06-28 15:00:01,142,50488
2019-06-28 16:00:02,142,50488
2019-06-28 20:00:01,142,50598
2019-06-28 21:00:01,142,50598
2019-07-01 14:00:02,144,50875
2019-07-01 22:00:02,144,50914
2019-07-01 23:00:01,144,50914
2019-07-02 00:00:01,144,50914
2019-07-02 01:00:02,144,50914
2019-07-02 02:00:01,144,50914
2019-07-02 03:00:01,144,50914
2019-07-02 04:00:02,144,50914
2019-07-02 05:00:01,144,50914
2019-07-02 06:00:01,144,50914
2019-07-02 07:00:01,144,50914
2019-07-02 08:00:00,144,50914
2019-07-02 09:00:00,144,50914
2019-07-02 11:00:02,144,50914
2019-07-02 12:00:02,144,50914
2019-07-02 13:00:01,144,50914
2019-07-02 14:00:02,144,50914
2019-07-02 15:00:01,144,50914
2019-07-02 16:00:01,144,50914
2019-07-02 18:00:02,144,50914
2019-07-03 11:00:01,144,51073
2019-07-03 12:00:01,144,51073
2019-07-03 13:00:01,144,51073
2019-07-03 14:01:08,144,51073
2019-07-03 17:00:02,144,51073
2019-07-04 13:00:02,146,51303
2019-07-04 16:00:01,146,51303
2019-07-05 12:00:04,147,51542
2019-07-05 13:00:01,147,51542
